,Capacity,DaysShowedInWeek,Index,LastDate,Lifetime,Movie,OccAtWeek,OccPer,OtherReleasesInWeek,ReleaseDate,ShowsInWeek,WeeksSinceRelease
291,840,2,291,2015-03-26,2,HO00000834,449,0.5345238095238091,11,2015-03-16,4,2
292,262,2,292,2015-03-08,0,HO00000835,126,0.48091603053435106,10,2015-03-07,2,0
293,440,4,293,2015-03-16,0,HO00000836,284,0.6454545454545451,10,2015-03-13,4,0
294,1205,5,294,2015-03-26,2,HO00000837,966,0.8016597510373441,10,2015-03-13,10,0
295,1582,7,295,2015-03-26,2,HO00000837,1129,0.713653603034134,12,2015-03-13,14,1
296,440,2,296,2015-03-26,2,HO00000837,186,0.422727272727272,11,2015-03-13,4,2
297,1320,5,297,2015-04-14,4,HO00000838,1215,0.9204545454545451,10,2015-03-13,11,0
298,1680,7,298,2015-04-14,4,HO00000838,1543,0.91845238095238,12,2015-03-13,14,1
299,1680,7,299,2015-04-14,4,HO00000838,1372,0.8166666666666661,11,2015-03-13,14,2
300,1026,7,300,2015-04-14,4,HO00000838,816,0.7953216374269001,5,2015-03-13,8,3
301,812,7,301,2015-04-14,4,HO00000838,684,0.8423645320197041,9,2015-03-13,7,4
302,1205,5,302,2015-03-26,2,HO00000839,1044,0.8663900414937751,10,2015-03-13,10,0
303,1032,7,303,2015-03-26,2,HO00000839,771,0.7470930232558141,12,2015-03-13,9,1
304,220,2,304,2015-03-26,2,HO00000839,104,0.47272727272727205,11,2015-03-13,2,2
305,550,5,305,2015-03-19,1,HO00000840,408,0.741818181818181,10,2015-03-13,5,0
306,220,2,306,2015-03-19,1,HO00000840,112,0.509090909090909,12,2015-03-13,2,1
307,770,5,307,2015-03-19,1,HO00000841,481,0.624675324675324,10,2015-03-13,7,0
308,220,2,308,2015-03-19,1,HO00000841,75,0.34090909090909005,12,2015-03-13,2,1
309,2100,5,309,2015-04-01,3,HO00000843,1673,0.7966666666666661,10,2015-03-13,10,0
310,1940,7,310,2015-04-01,3,HO00000843,1541,0.7943298969072161,12,2015-03-13,14,1
311,1540,7,311,2015-04-01,3,HO00000843,1336,0.867532467532467,11,2015-03-13,14,2
312,220,1,312,2015-04-01,3,HO00000843,195,0.886363636363636,5,2015-03-13,2,3
313,1482,5,313,2015-04-01,3,HO00000844,1234,0.8326585695006741,10,2015-03-13,13,0
314,990,7,314,2015-04-01,3,HO00000844,834,0.8424242424242421,12,2015-03-13,9,1
315,990,7,315,2015-04-01,3,HO00000844,717,0.724242424242424,11,2015-03-13,9,2
316,110,1,316,2015-04-01,3,HO00000844,66,0.6000000000000001,5,2015-03-13,1,3
317,2210,5,317,2015-05-03,7,HO00000845,1881,0.8511312217194571,10,2015-03-13,11,0
318,3885,7,318,2015-05-03,7,HO00000845,2647,0.6813384813384811,12,2015-03-13,18,1
319,2982,7,319,2015-05-03,7,HO00000845,1955,0.655600268276324,11,2015-03-13,14,2
320,1206,7,320,2015-05-03,7,HO00000845,809,0.6708126036484241,5,2015-03-13,8,3
321,732,6,321,2015-05-03,7,HO00000845,449,0.613387978142076,9,2015-03-13,6,4
322,820,7,322,2015-05-03,7,HO00000845,690,0.8414634146341461,5,2015-03-13,7,5
323,790,7,323,2015-05-03,7,HO00000845,641,0.811392405063291,4,2015-03-13,7,6
324,550,5,324,2015-05-03,7,HO00000845,305,0.554545454545454,4,2015-03-13,5,7
325,440,4,325,2015-03-23,0,HO00000846,374,0.85,12,2015-03-20,4,0
326,550,5,326,2015-03-26,1,HO00000847,503,0.9145454545454541,12,2015-03-20,5,0
327,220,2,327,2015-03-26,1,HO00000847,187,0.85,11,2015-03-20,2,1
328,680,3,328,2015-03-22,0,HO00000848,145,0.21323529411764702,12,2015-03-20,6,0
329,220,2,329,2015-03-22,0,HO00000849,139,0.6318181818181811,12,2015-03-21,2,0
330,480,4,330,2015-03-23,0,HO00000850,332,0.6916666666666661,12,2015-03-20,4,0
331,655,5,331,2015-03-26,1,HO00000851,461,0.703816793893129,12,2015-03-20,5,0
332,262,2,332,2015-03-26,1,HO00000851,184,0.702290076335877,11,2015-03-20,2,1
333,550,5,333,2015-03-29,1,HO00000852,461,0.838181818181818,12,2015-03-20,5,0
334,460,4,334,2015-03-29,1,HO00000852,135,0.293478260869565,11,2015-03-20,4,1
335,1060,5,335,2015-04-23,5,HO00000853,1006,0.949056603773584,12,2015-03-20,9,0
336,1680,7,336,2015-04-23,5,HO00000853,1369,0.814880952380952,11,2015-03-20,11,1
337,840,7,337,2015-04-23,5,HO00000853,764,0.9095238095238091,5,2015-03-20,7,2
338,790,7,338,2015-04-23,5,HO00000853,708,0.8962025316455691,9,2015-03-20,7,3
339,770,7,339,2015-04-23,5,HO00000853,669,0.8688311688311681,5,2015-03-20,7,4
340,220,2,340,2015-04-23,5,HO00000853,157,0.7136363636363631,4,2015-03-20,2,5
341,917,5,341,2015-04-01,2,HO00000854,614,0.6695747001090511,12,2015-03-20,7,0
342,993,7,342,2015-04-01,2,HO00000854,691,0.6958710976837861,11,2015-03-20,8,1
343,120,1,343,2015-04-01,2,HO00000854,108,0.9,5,2015-03-20,1,2
344,3100,5,344,2015-04-30,6,HO00000855,2493,0.8041935483870961,12,2015-03-20,10,0
345,2790,7,345,2015-04-30,6,HO00000855,2133,0.7645161290322581,11,2015-03-20,9,1
346,1030,7,346,2015-04-30,6,HO00000855,923,0.8961165048543681,5,2015-03-20,7,2
347,1120,7,347,2015-04-30,6,HO00000855,1014,0.9053571428571421,9,2015-03-20,10,3
348,990,7,348,2015-04-30,6,HO00000855,890,0.8989898989898991,5,2015-03-20,9,4
349,770,7,349,2015-04-30,6,HO00000855,704,0.914285714285714,4,2015-03-20,7,5
350,220,2,350,2015-04-30,6,HO00000855,198,0.9,4,2015-03-20,2,6
351,655,5,351,2015-03-25,1,HO00000856,292,0.445801526717557,12,2015-03-20,5,0
352,131,1,352,2015-03-25,1,HO00000856,18,0.137404580152671,11,2015-03-20,1,1
353,660,4,353,2015-04-01,2,HO00000857,585,0.886363636363636,12,2015-03-21,6,0
354,770,7,354,2015-04-01,2,HO00000857,527,0.684415584415584,11,2015-03-21,7,1
355,110,1,355,2015-04-01,2,HO00000857,90,0.818181818181818,5,2015-03-21,1,2
356,1100,5,356,2015-04-01,1,HO00000859,781,0.71,11,2015-03-27,10,0
357,110,1,357,2015-04-01,1,HO00000859,74,0.6727272727272721,5,2015-03-27,1,1
358,1100,5,358,2015-04-01,1,HO00000860,934,0.8490909090909091,11,2015-03-27,10,0
359,220,1,359,2015-04-01,1,HO00000860,185,0.84090909090909,5,2015-03-27,2,1
360,600,5,360,2015-04-01,1,HO00000861,238,0.39666666666666606,11,2015-03-27,5,0
361,120,1,361,2015-04-01,1,HO00000861,28,0.23333333333333303,5,2015-03-27,1,1
362,600,5,362,2015-04-09,2,HO00000862,523,0.871666666666666,11,2015-03-27,5,0
363,840,7,363,2015-04-09,2,HO00000862,692,0.8238095238095231,5,2015-03-27,7,1
364,240,2,364,2015-04-09,2,HO00000862,156,0.65,9,2015-03-27,2,2
365,524,4,365,2015-03-30,0,HO00000863,98,0.187022900763358,11,2015-03-27,4,0
366,6820,5,366,2015-04-09,2,HO00000864,5158,0.7563049853372431,11,2015-03-27,22,0
367,2360,7,367,2015-04-09,2,HO00000864,1644,0.6966101694915251,5,2015-03-27,16,1
368,330,2,368,2015-04-09,2,HO00000864,145,0.43939393939393906,9,2015-03-27,3,2
369,600,5,369,2015-04-30,5,HO00000865,582,0.97,11,2015-03-27,5,0
370,720,6,370,2015-04-30,5,HO00000865,623,0.865277777777777,5,2015-03-27,6,1
371,670,6,371,2015-04-30,5,HO00000865,602,0.8985074626865671,9,2015-03-27,6,2
372,770,7,372,2015-04-30,5,HO00000865,680,0.8831168831168831,5,2015-03-27,7,3
373,770,7,373,2015-04-30,5,HO00000865,692,0.8987012987012981,4,2015-03-27,7,4
374,220,2,374,2015-04-30,5,HO00000865,183,0.831818181818181,4,2015-03-27,2,5
375,1572,5,375,2015-04-09,2,HO00000866,1107,0.704198473282442,11,2015-03-27,12,0
376,1053,7,376,2015-04-09,2,HO00000866,772,0.733143399810066,5,2015-03-27,9,1
377,220,2,377,2015-04-09,2,HO00000866,165,0.75,9,2015-03-27,2,2
378,220,2,378,2015-03-29,0,HO00000868,220,1.0,11,2015-03-28,2,0
379,220,2,379,2015-03-29,0,HO00000869,125,0.568181818181818,11,2015-03-28,2,0
380,240,2,380,2015-03-29,0,HO00000870,211,0.8791666666666661,11,2015-03-28,2,0
381,12070,7,381,2015-05-07,5,HO00000871,10445,0.8653686826843411,5,2015-04-01,57,0
382,10490,7,382,2015-05-07,5,HO00000871,8052,0.767588179218303,9,2015-04-01,39,1
383,6235,7,383,2015-05-07,5,HO00000871,3922,0.629029671210906,5,2015-04-01,23,2
384,2702,7,384,2015-05-07,5,HO00000871,1782,0.6595114729829751,4,2015-04-01,16,3
385,1030,7,385,2015-05-07,5,HO00000871,842,0.8174757281553391,4,2015-04-01,9,4
386,220,2,386,2015-05-07,5,HO00000871,144,0.6545454545454541,6,2015-04-01,2,5
387,3800,6,387,2015-05-07,5,HO00000872,3611,0.950263157894736,5,2015-04-02,32,0
388,3720,7,388,2015-05-07,5,HO00000872,3395,0.9126344086021501,9,2015-04-02,31,1
389,2760,7,389,2015-05-07,5,HO00000872,2468,0.8942028985507241,5,2015-04-02,23,2
390,1920,7,390,2015-05-07,5,HO00000872,1654,0.8614583333333331,4,2015-04-02,16,3
391,1030,7,391,2015-05-07,5,HO00000872,862,0.8368932038834951,4,2015-04-02,9,4
392,220,2,392,2015-05-07,5,HO00000872,198,0.9,6,2015-04-02,2,5
393,11926,6,393,2015-05-14,6,HO00000873,10988,0.921348314606741,5,2015-04-02,56,0
394,9382,7,394,2015-05-14,6,HO00000873,8570,0.913451289703688,9,2015-04-02,34,1
395,6800,7,395,2015-05-14,6,HO00000873,5487,0.8069117647058821,5,2015-04-02,25,2
396,2580,7,396,2015-05-14,6,HO00000873,2001,0.7755813953488371,4,2015-04-02,16,3
397,990,7,397,2015-05-14,6,HO00000873,891,0.9,4,2015-04-02,9,4
398,770,7,398,2015-05-14,6,HO00000873,673,0.874025974025974,6,2015-04-02,7,5
399,220,2,399,2015-05-14,6,HO00000873,199,0.9045454545454541,6,2015-04-02,2,6
400,1310,5,400,2015-04-06,0,HO00000874,671,0.512213740458015,5,2015-04-02,10,0
401,1100,5,401,2015-04-23,3,HO00000876,1013,0.9209090909090901,5,2015-04-03,10,0
402,1535,7,402,2015-04-23,3,HO00000876,1261,0.8214983713355041,9,2015-04-03,13,1
403,1032,7,403,2015-04-23,3,HO00000876,858,0.8313953488372091,5,2015-04-03,9,2
404,220,2,404,2015-04-23,3,HO00000876,196,0.8909090909090901,4,2015-04-03,2,3
405,3822,6,405,2015-04-23,2,HO00000877,3411,0.892464678178963,9,2015-04-09,27,0
406,2040,7,406,2015-04-23,2,HO00000877,1551,0.760294117647058,5,2015-04-09,17,1
407,360,2,407,2015-04-23,2,HO00000877,225,0.625,4,2015-04-09,3,2
408,550,5,408,2015-04-23,2,HO00000878,515,0.9363636363636361,9,2015-04-10,5,0
409,770,7,409,2015-04-23,2,HO00000878,646,0.838961038961038,5,2015-04-10,7,1
410,220,2,410,2015-04-23,2,HO00000878,143,0.65,4,2015-04-10,2,2
411,550,5,411,2015-04-18,1,HO00000879,484,0.88,9,2015-04-10,5,0
412,330,3,412,2015-04-18,1,HO00000879,198,0.6000000000000001,5,2015-04-10,3,1
413,1100,5,413,2015-04-16,1,HO00000880,1077,0.9790909090909091,9,2015-04-10,10,0
414,440,2,414,2015-04-16,1,HO00000880,409,0.9295454545454541,5,2015-04-10,4,1
415,1598,5,415,2015-05-07,4,HO00000882,1304,0.816020025031289,9,2015-04-10,13,0
416,1137,7,416,2015-05-07,4,HO00000882,879,0.773087071240105,5,2015-04-10,9,1
417,917,7,417,2015-05-07,4,HO00000882,690,0.7524536532170121,4,2015-04-10,7,2
418,917,7,418,2015-05-07,4,HO00000882,694,0.756815703380588,4,2015-04-10,7,3
419,262,2,419,2015-05-07,4,HO00000882,202,0.770992366412213,6,2015-04-10,2,4
420,1205,5,420,2015-04-23,2,HO00000883,1032,0.856431535269709,9,2015-04-10,10,0
421,1032,7,421,2015-04-23,2,HO00000883,902,0.8740310077519381,5,2015-04-10,9,1
422,220,2,422,2015-04-23,2,HO00000883,203,0.9227272727272721,4,2015-04-10,2,2
423,330,3,423,2015-04-14,0,HO00000884,190,0.575757575757575,9,2015-04-11,3,0
424,655,5,424,2015-04-15,1,HO00000885,482,0.7358778625954191,9,2015-04-10,5,0
425,131,1,425,2015-04-15,1,HO00000885,27,0.206106870229007,5,2015-04-10,1,1
426,330,3,426,2015-04-14,0,HO00000886,288,0.872727272727272,9,2015-04-11,3,0
427,6040,5,427,2015-06-10,8,HO00000887,5778,0.956622516556291,5,2015-04-17,24,0
428,8325,7,428,2015-06-10,8,HO00000887,7595,0.912312312312312,4,2015-04-17,36,1
429,5662,7,429,2015-06-10,8,HO00000887,5108,0.9021547156481801,4,2015-04-17,30,2
430,4690,7,430,2015-06-10,8,HO00000887,4183,0.8918976545842211,6,2015-04-17,25,3
431,2200,7,431,2015-06-10,8,HO00000887,1929,0.876818181818181,6,2015-04-17,16,4
432,1040,7,432,2015-06-10,8,HO00000887,951,0.9144230769230761,8,2015-04-17,9,5
433,895,7,433,2015-06-10,8,HO00000887,728,0.8134078212290501,3,2015-04-17,7,6
434,917,7,434,2015-06-10,8,HO00000887,686,0.748091603053435,5,2015-04-17,7,7
435,131,1,435,2015-06-10,8,HO00000887,99,0.755725190839694,16,2015-04-17,1,8
436,1572,5,436,2015-04-23,1,HO00000888,1220,0.7760814249363861,5,2015-04-17,12,0
437,524,2,437,2015-04-23,1,HO00000888,342,0.6526717557251901,4,2015-04-17,4,1
438,660,5,438,2015-05-21,5,HO00000890,598,0.9060606060606051,5,2015-04-17,6,0
439,880,7,439,2015-05-21,5,HO00000890,806,0.9159090909090901,4,2015-04-17,8,1
440,990,7,440,2015-05-21,5,HO00000890,875,0.8838383838383831,4,2015-04-17,9,2
441,990,7,441,2015-05-21,5,HO00000890,891,0.9,6,2015-04-17,9,3
442,770,7,442,2015-05-21,5,HO00000890,622,0.8077922077922071,6,2015-04-17,7,4
443,220,2,443,2015-05-21,5,HO00000890,166,0.7545454545454541,8,2015-04-17,2,5
444,840,5,444,2015-04-30,2,HO00000891,685,0.81547619047619,5,2015-04-17,7,0
445,790,7,445,2015-04-30,2,HO00000891,687,0.869620253164556,4,2015-04-17,7,1
446,220,2,446,2015-04-30,2,HO00000891,190,0.8636363636363631,4,2015-04-17,2,2
447,3440,5,447,2015-05-28,6,HO00000892,3433,0.997965116279069,5,2015-04-17,22,0
448,6480,7,448,2015-05-28,6,HO00000892,6388,0.985802469135802,4,2015-04-17,41,1
449,5570,7,449,2015-05-28,6,HO00000892,4930,0.885098743267504,4,2015-04-17,32,2
450,5480,7,450,2015-05-28,6,HO00000892,4600,0.8394160583941601,6,2015-04-17,28,3
451,2880,7,451,2015-05-28,6,HO00000892,2365,0.821180555555555,6,2015-04-17,18,4
452,1135,7,452,2015-05-28,6,HO00000892,950,0.837004405286343,8,2015-04-17,9,5
453,262,2,453,2015-05-28,6,HO00000892,175,0.6679389312977091,3,2015-04-17,2,6
454,1100,5,454,2015-04-30,1,HO00000893,928,0.8436363636363631,4,2015-04-24,10,0
455,440,2,455,2015-04-30,1,HO00000893,298,0.677272727272727,4,2015-04-24,4,1
456,8852,5,456,2015-07-02,10,HO00000894,7938,0.896746497966561,4,2015-04-24,38,0
457,6912,7,457,2015-07-02,10,HO00000894,5878,0.8504050925925921,4,2015-04-24,35,1
458,4996,7,458,2015-07-02,10,HO00000894,4410,0.8827061649319451,6,2015-04-24,30,2
459,4440,7,459,2015-07-02,10,HO00000894,3968,0.8936936936936931,6,2015-04-24,18,3
460,3560,7,460,2015-07-02,10,HO00000894,3192,0.8966292134831461,8,2015-04-24,16,4
461,1440,7,461,2015-07-02,10,HO00000894,1267,0.8798611111111111,3,2015-04-24,9,5
462,940,6,462,2015-07-02,10,HO00000894,842,0.8957446808510631,5,2015-04-24,8,6
463,840,7,463,2015-07-02,10,HO00000894,738,0.8785714285714281,16,2015-04-24,7,7
464,720,6,464,2015-07-02,10,HO00000894,635,0.8819444444444441,7,2015-04-24,6,8
465,840,7,465,2015-07-02,10,HO00000894,741,0.8821428571428571,10,2015-04-24,7,9
466,240,2,466,2015-07-02,10,HO00000894,216,0.9,7,2015-04-24,2,10
467,550,5,467,2015-05-07,2,HO00000895,524,0.9527272727272721,4,2015-04-24,5,0
468,770,7,468,2015-05-07,2,HO00000895,710,0.922077922077921,4,2015-04-24,7,1
469,220,2,469,2015-05-07,2,HO00000895,199,0.9045454545454541,6,2015-04-24,2,2
470,440,4,470,2015-04-27,0,HO00000896,313,0.7113636363636361,4,2015-04-24,4,0
471,8050,5,471,2015-05-28,4,HO00000897,7514,0.933416149068322,4,2015-05-01,37,0
472,9260,7,472,2015-05-28,4,HO00000897,8251,0.8910367170626351,6,2015-05-01,38,1
473,4180,7,473,2015-05-28,4,HO00000897,3286,0.7861244019138751,6,2015-05-01,18,2
474,1390,7,474,2015-05-28,4,HO00000897,1022,0.7352517985611511,8,2015-05-01,9,3
475,220,2,475,2015-05-28,4,HO00000897,200,0.9090909090909091,3,2015-05-01,2,4
476,2980,5,476,2015-05-28,4,HO00000898,2755,0.9244966442953021,4,2015-05-01,18,0
477,3182,7,477,2015-05-28,4,HO00000898,2620,0.8233815210559391,6,2015-05-01,23,1
478,1294,7,478,2015-05-28,4,HO00000898,1107,0.8554868624420401,6,2015-05-01,11,2
479,770,7,479,2015-05-28,4,HO00000898,708,0.9194805194805191,8,2015-05-01,7,3
480,220,2,480,2015-05-28,4,HO00000898,205,0.9318181818181811,3,2015-05-01,2,4
481,3490,5,481,2015-06-04,5,HO00000899,2919,0.8363896848137531,4,2015-05-01,25,0
482,2500,7,482,2015-06-04,5,HO00000899,2413,0.9652000000000001,6,2015-05-01,22,1
483,2430,7,483,2015-06-04,5,HO00000899,2258,0.929218106995884,6,2015-05-01,22,2
484,1760,7,484,2015-06-04,5,HO00000899,1621,0.921022727272727,8,2015-05-01,16,3
485,1430,7,485,2015-06-04,5,HO00000899,1157,0.8090909090909091,3,2015-05-01,13,4
486,440,2,486,2015-06-04,5,HO00000899,266,0.604545454545454,5,2015-05-01,4,5
487,360,3,487,2015-05-03,0,HO00000900,97,0.26944444444444404,4,2015-05-01,3,0
488,2080,5,488,2015-06-10,5,HO00000903,1834,0.8817307692307691,6,2015-05-08,17,0
489,2394,7,489,2015-06-10,5,HO00000903,2218,0.926482873851294,6,2015-05-08,21,1
490,2310,7,490,2015-06-10,5,HO00000903,2182,0.9445887445887441,8,2015-05-08,21,2
491,1760,7,491,2015-06-10,5,HO00000903,1619,0.9198863636363631,3,2015-05-08,16,3
492,990,7,492,2015-06-10,5,HO00000903,765,0.772727272727272,5,2015-05-08,9,4
493,110,1,493,2015-06-10,5,HO00000903,46,0.41818181818181804,16,2015-05-08,1,5
494,600,5,494,2015-06-10,5,HO00000904,529,0.881666666666666,6,2015-05-08,5,0
495,840,7,495,2015-06-10,5,HO00000904,745,0.8869047619047611,6,2015-05-08,7,1
496,840,7,496,2015-06-10,5,HO00000904,762,0.907142857142857,8,2015-05-08,7,2
497,1080,7,497,2015-06-10,5,HO00000904,956,0.8851851851851851,3,2015-05-08,9,3
498,840,7,498,2015-06-10,5,HO00000904,715,0.851190476190476,5,2015-05-08,7,4
499,120,1,499,2015-06-10,5,HO00000904,69,0.5750000000000001,16,2015-05-08,1,5
500,550,5,500,2015-05-14,1,HO00000905,496,0.9018181818181821,6,2015-05-08,5,0
501,220,2,501,2015-05-14,1,HO00000905,166,0.7545454545454541,6,2015-05-08,2,1
502,440,4,502,2015-05-11,0,HO00000906,348,0.79090909090909,6,2015-05-08,4,0
503,2500,5,503,2015-07-02,8,HO00000907,2278,0.9112,6,2015-05-08,13,0
504,3725,7,504,2015-07-02,8,HO00000907,3275,0.8791946308724831,6,2015-05-08,20,1
505,3602,7,505,2015-07-02,8,HO00000907,3082,0.8556357579122711,8,2015-05-08,16,2
506,1610,7,506,2015-07-02,8,HO00000907,1450,0.9006211180124221,3,2015-05-08,11,3
507,1032,7,507,2015-07-02,8,HO00000907,890,0.8624031007751931,5,2015-05-08,9,4
508,880,7,508,2015-07-02,8,HO00000907,784,0.8909090909090901,16,2015-05-08,8,5
509,550,5,509,2015-07-02,8,HO00000907,477,0.8672727272727271,7,2015-05-08,5,6
510,770,7,510,2015-07-02,8,HO00000907,536,0.696103896103896,10,2015-05-08,7,7
511,220,2,511,2015-07-02,8,HO00000907,120,0.5454545454545451,7,2015-05-08,2,8
512,550,5,512,2015-05-14,1,HO00000908,487,0.885454545454545,6,2015-05-08,5,0
513,220,2,513,2015-05-14,1,HO00000908,191,0.868181818181818,6,2015-05-08,2,1
514,3370,5,514,2015-07-09,8,HO00000910,3240,0.9614243323442131,6,2015-05-15,17,0
515,3250,7,515,2015-07-09,8,HO00000910,3048,0.9378461538461541,8,2015-05-15,16,1
516,3960,7,516,2015-07-09,8,HO00000910,3648,0.921212121212121,3,2015-05-15,14,2
517,4340,7,517,2015-07-09,8,HO00000910,3763,0.8670506912442391,5,2015-05-15,14,3
518,1280,7,518,2015-07-09,8,HO00000910,1073,0.83828125,16,2015-05-15,8,4
519,770,7,519,2015-07-09,8,HO00000910,699,0.907792207792207,7,2015-05-15,7,5
520,770,7,520,2015-07-09,8,HO00000910,695,0.9025974025974021,10,2015-05-15,7,6
521,770,7,521,2015-07-09,8,HO00000910,658,0.854545454545454,7,2015-05-15,7,7
522,220,2,522,2015-07-09,8,HO00000910,162,0.7363636363636361,2,2015-05-15,2,8
523,3480,5,523,2015-06-04,3,HO00000911,3152,0.9057471264367811,6,2015-05-15,17,0
524,4244,7,524,2015-06-04,3,HO00000911,3877,0.9135249764373231,8,2015-05-15,16,1
525,1895,7,525,2015-06-04,3,HO00000911,1358,0.716622691292876,3,2015-05-15,9,2
526,262,2,526,2015-06-04,3,HO00000911,150,0.572519083969465,5,2015-05-15,2,3
527,2390,5,527,2015-07-02,7,HO00000912,2169,0.9075313807531381,6,2015-05-15,12,0
528,3630,7,528,2015-07-02,7,HO00000912,3261,0.898347107438016,8,2015-05-15,16,1
529,2060,7,529,2015-07-02,7,HO00000912,1844,0.8951456310679611,3,2015-05-15,14,2
530,1920,7,530,2015-07-02,7,HO00000912,1733,0.9026041666666661,5,2015-05-15,16,3
531,1080,7,531,2015-07-02,7,HO00000912,960,0.8888888888888881,16,2015-05-15,9,4
532,840,7,532,2015-07-02,7,HO00000912,738,0.8785714285714281,7,2015-05-15,7,5
533,840,7,533,2015-07-02,7,HO00000912,711,0.8464285714285711,10,2015-05-15,7,6
534,240,2,534,2015-07-02,7,HO00000912,220,0.9166666666666661,7,2015-05-15,2,7
535,2467,5,535,2015-05-27,2,HO00000913,2101,0.851641670044588,6,2015-05-15,12,0
536,1482,7,536,2015-05-27,2,HO00000913,1245,0.840080971659919,8,2015-05-15,9,1
537,120,1,537,2015-05-27,2,HO00000913,101,0.8416666666666661,3,2015-05-15,1,2
538,550,5,538,2015-05-21,1,HO00000914,482,0.8763636363636361,6,2015-05-15,5,0
539,220,2,539,2015-05-21,1,HO00000914,155,0.704545454545454,8,2015-05-15,2,1
540,550,5,540,2015-06-04,3,HO00000915,473,0.86,3,2015-05-17,5,2
541,220,2,541,2015-06-04,3,HO00000915,173,0.786363636363636,5,2015-05-17,2,3
542,1440,5,542,2015-05-21,1,HO00000916,1092,0.7583333333333331,6,2015-05-15,12,0
543,360,2,543,2015-05-21,1,HO00000916,131,0.36388888888888804,8,2015-05-15,3,1
544,840,5,544,2015-05-28,1,HO00000917,747,0.8892857142857141,8,2015-05-22,7,0
545,240,2,545,2015-05-28,1,HO00000917,185,0.770833333333333,3,2015-05-22,2,1
546,1572,5,546,2015-07-20,8,HO00000918,1243,0.790712468193384,8,2015-05-22,12,0
547,1964,7,547,2015-07-20,8,HO00000918,1738,0.8849287169042761,3,2015-05-22,16,1
548,1920,7,548,2015-07-20,8,HO00000918,1768,0.9208333333333331,5,2015-05-22,16,2
549,1790,7,549,2015-07-20,8,HO00000918,1622,0.906145251396648,16,2015-05-22,15,3
550,1080,7,550,2015-07-20,8,HO00000918,977,0.9046296296296291,7,2015-05-22,9,4
551,790,7,551,2015-07-20,8,HO00000918,707,0.894936708860759,10,2015-05-22,7,5
552,770,7,552,2015-07-20,8,HO00000918,689,0.894805194805194,7,2015-05-22,7,6
553,770,7,553,2015-07-20,8,HO00000918,706,0.9168831168831161,2,2015-05-22,7,7
554,660,6,554,2015-07-20,8,HO00000918,581,0.88030303030303,3,2015-05-22,6,8
555,3100,5,555,2015-07-13,7,HO00000919,3037,0.9796774193548381,8,2015-05-22,10,0
556,4995,7,556,2015-07-13,7,HO00000919,4630,0.926926926926926,3,2015-05-22,19,1
557,5877,7,557,2015-07-13,7,HO00000919,5122,0.8715330951165561,5,2015-05-22,23,2
558,3507,7,558,2015-07-13,7,HO00000919,3041,0.867122897063016,16,2015-05-22,16,3
559,2192,7,559,2015-07-13,7,HO00000919,1645,0.7504562043795621,7,2015-05-22,14,4
560,1179,7,560,2015-07-13,7,HO00000919,905,0.7675996607294311,10,2015-05-22,9,5
561,812,7,561,2015-07-13,7,HO00000919,667,0.8214285714285711,7,2015-05-22,7,6
562,660,6,562,2015-07-13,7,HO00000919,570,0.8636363636363631,2,2015-05-22,6,7
563,1440,5,563,2015-06-04,2,HO00000920,1304,0.9055555555555551,8,2015-05-22,12,0
564,1135,7,564,2015-06-04,2,HO00000920,940,0.828193832599118,3,2015-05-22,9,1
565,262,2,565,2015-06-04,2,HO00000920,196,0.748091603053435,5,2015-05-22,2,2
566,550,5,566,2015-05-28,1,HO00000921,493,0.896363636363636,8,2015-05-22,5,0
567,220,2,567,2015-05-28,1,HO00000921,188,0.854545454545454,3,2015-05-22,2,1
568,1320,5,568,2015-06-18,4,HO00000922,1201,0.909848484848484,8,2015-05-22,12,0
569,1540,7,569,2015-06-18,4,HO00000922,1398,0.907792207792207,3,2015-05-22,14,1
570,990,7,570,2015-06-18,4,HO00000922,884,0.892929292929292,5,2015-05-22,9,2
571,770,7,571,2015-06-18,4,HO00000922,643,0.8350649350649351,16,2015-05-22,7,3
572,220,2,572,2015-06-18,4,HO00000922,190,0.8636363636363631,7,2015-05-22,2,4
573,220,2,573,2015-05-24,0,HO00000923,154,0.7000000000000001,8,2015-05-23,2,0
574,655,5,574,2015-05-28,1,HO00000924,434,0.6625954198473281,8,2015-05-22,5,0
575,262,2,575,2015-05-28,1,HO00000924,141,0.538167938931297,3,2015-05-22,2,1
576,9122,5,576,2015-06-18,3,HO00000927,8720,0.9559307169480371,3,2015-05-29,38,0
